Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
196305,   3.28,   2.82,  -0.20,   1.59,   3.32,   1.34,  -1.29,   0.72,   6.61,   4.60,   4.57,   8.26,   3.84,   1.03,   2.85,   0.52,  -0.17
196306,  -0.56,  -1.94,   1.28,  -1.35,   0.13,  -3.38,  -2.09,  -1.10,  -3.79,   0.42,  -4.95,  -3.45,  -1.06,  -1.12,  -1.29,  -1.01,  -1.95
196307,  -0.16,  -1.71,   2.30,   1.29,  -0.23,  -1.18,  -0.55,  -0.31,  -1.60,  -2.62,  -1.54,   0.37,  -2.91,   0.81,  -1.11,  -0.66,  -0.17
196308,   4.58,   5.41,   4.25,   4.44,   5.32,   4.60,   8.54,   5.90,   8.31,   3.47,   4.83,   6.95,   5.89,   4.20,   6.55,   4.37,   5.23
196309,  -1.20,  -2.35,  -3.40,  -2.74,  -1.45,  -0.69,  -3.44,  -1.93,   0.28,  -2.89,  -0.24,   0.41,  -4.17,  -2.50,   1.05,  -3.30,   0.56
196310,   2.07,   5.25,   0.11,   4.12,   6.10,   3.72,   2.40,  -1.11,   1.58,  -1.96,   6.34,  12.52,   2.03,  -0.67,   0.44,   0.69,   2.88
196311,  -0.48,   1.27,  -1.36,   0.24,  -0.14,   2.47,  -2.29,  -1.39,  -1.83,  -0.87,  -1.12,  -6.64,   4.00,  -1.02,  -1.15,  -2.33,   1.98
196312,   2.81,   5.76,   4.40,   1.31,   4.55,   4.63,   2.52,   0.00,   1.51,   1.75,   2.46,  -0.98,   0.98,   2.41,   0.32,   1.63,   0.85
196401,   1.12,   1.62,   5.03,   0.76,   0.18,   3.26,   2.26,   2.55,   4.44,  -0.57,   2.34,   1.24,   3.19,   1.40,   2.74,  -1.18,   3.37
196402,   1.31,   3.71,   0.88,   2.73,   1.36,   2.28,   1.37,   4.53,   2.89,   2.36,   3.43,   2.56,   5.94,   0.87,   1.61,   3.85,   0.55
196403,   2.38,   2.61,   1.86,   0.70,   2.75,   2.37,   1.51,   4.96,   6.97,   5.74,   3.95,   0.30,   2.94,  -0.74,   2.34,   0.68,   0.19
196404,  -1.10,   7.09,   3.81,  -0.45,  -2.06,  -1.17,  -1.00,  -1.07,  -3.57,   0.24,  -2.25,   4.52,  -2.16,   1.05,   3.07,  -1.02,   0.20
196405,   1.65,   0.97,   2.24,   3.79,   2.17,   2.52,   0.33,   0.43,   1.19,   2.02,   3.11,   2.89,   5.57,   0.84,   4.19,  -0.03,  -0.51
196406,   2.20,  -1.47,   0.73,   1.79,  -0.38,  -0.82,   0.70,   1.00,   0.89,   4.66,   0.99,   1.23,   3.26,   2.21,   3.89,  -1.18,   3.14
196407,   1.60,   2.21,   3.43,   4.92,   0.42,   2.18,   3.36,   0.88,   0.62,  -0.12,  -0.32,   6.42,   1.46,   4.91,   1.13,   1.91,  -0.29
196408,  -1.33,   0.11,  -2.01,  -1.40,  -1.76,  -2.41,  -1.68,  -1.38,  -0.08,  -1.56,  -1.97,   2.22,  -3.33,  -0.02,   0.59,  -2.18,  -1.48
196409,   1.95,   8.98,   2.94,   4.10,   7.53,   5.71,   1.32,   0.86,   5.51,   1.85,   1.78,   4.50,   4.75,   1.88,   3.48,   2.51,   1.23
196410,  -0.97,   0.12,   2.18,   4.03,  -1.08,   0.99,   1.58,   1.56,  -2.63,   3.90,  -0.26,   0.35,   2.75,   0.96,   2.34,  -0.68,   1.21
196411,   1.07,   0.46,   2.25,   1.54,   1.68,   2.43,   0.08,  -0.77,  -4.82,   0.58,  -0.26,  -2.88,  -2.16,   1.37,   3.35,  -0.86,  -0.54
196412,   1.10,  -0.31,   0.16,   0.13,   0.43,   0.73,   1.99,  -1.43,  -1.71,  -1.98,  -1.27,   2.52,  -2.00,   0.49,   0.17,  -1.23,   0.99
196501,   5.44,   6.90,   1.34,   7.94,   8.29,   5.63,   6.09,   5.38,   4.91,   4.84,   7.51,   2.87,   4.08,   3.96,   2.92,   2.70,   1.38
196502,   1.37,   3.21,  -3.19,   4.25,   3.38,   0.68,   1.65,   3.87,   2.97,   4.66,   3.70,  -1.65,   3.14,   0.44,   1.31,   1.30,   0.35
196503,  -1.33,  -0.46,  -3.03,   0.85,  -1.00,  -3.15,  -1.48,  -0.07,   0.04,  -1.13,  -1.32,   1.52,  -0.01,  -0.52,  -0.93,  -0.28,  -0.60
196504,   3.04,   2.35,   0.82,   6.93,   7.13,   2.13,   3.18,   1.78,   5.20,   6.15,   5.53,   7.62,   2.90,   0.66,   6.94,   2.61,   2.52
196505,  -0.86,  -2.18,   1.05,  -0.26,   0.36,   0.62,  -1.63,  -1.21,  -0.73,  -2.29,  -0.74,  -4.57,  -0.14,  -0.97,   0.28,  -2.37,   1.22
196506,  -4.35,  -8.88,  -2.28,  -8.50,  -5.51,  -5.79,  -5.15,  -7.01,  -6.86,  -5.58,  -6.23,  -6.81,  -7.19,  -3.66,  -6.09,  -4.93,  -4.73
196507,   1.04,   6.17,   1.70,   2.70,   5.80,  -0.01,   2.61,   0.85,   3.12,   7.32,   3.30,   1.86,   5.82,   1.06,  -1.72,   1.15,   0.31
196508,   1.98,   3.34,   1.96,   6.21,   8.17,   1.56,   5.57,   2.55,   2.75,   6.99,   5.32,   2.73,   5.34,   0.92,   2.13,   4.59,   2.00
196509,   0.21,   0.52,   3.96,   3.66,   7.95,   4.11,   0.57,   1.79,   2.08,   2.71,   5.03,   5.52,   5.28,   1.39,  -1.08,  -0.16,   3.23
196510,   1.11,   7.28,   2.12,   4.92,   5.36,   3.02,   3.42,   3.24,   5.27,   5.98,   5.28,   7.20,   6.59,   1.05,   0.09,   1.10,   0.24
196511,   0.30,   1.51,   1.12,   5.19,   1.83,  -2.01,   1.61,   1.02,  -4.38,   2.30,   3.22,  -5.31,   9.44,  -1.00,   1.16,   1.04,  -0.60
196512,   1.17,   6.65,   0.18,   1.85,   5.20,   2.39,   2.62,   1.75,   8.11,   1.49,  -0.47,   0.60,   0.62,  -0.31,   1.18,   2.00,   0.59
196601,   0.33,   9.29,   0.86,   6.64,   2.99,  -0.90,   2.64,   4.45,   4.37,   2.44,   1.47,   0.43,   7.36,  -3.03,  -5.15,   0.54,   1.22
196602,  -1.04,   7.15,  -3.57,   1.56,   0.62,  -1.90,  -2.14,  -1.08,  -1.90,   2.16,   3.52,  -1.75,   1.91,  -4.17,  -2.12,  -2.08,   0.10
196603,  -2.52,  -3.24,  -1.61,  -4.03,   3.01,  -4.61,  -1.03,  -3.13,  -2.28,  -5.27,  -0.58,  -5.45,  -1.19,  -0.14,  -2.09,  -4.07,  -3.85
196604,  -0.53,   2.64,   2.90,   1.58,   6.65,   0.39,  -0.78,  -0.40,   1.73,   4.36,   5.01,  -2.72,   4.48,   1.19,   2.60,   1.29,   4.11
196605,  -3.95,  -6.96,  -3.35,  -8.35,  -8.08,  -4.60,  -3.78,  -6.05,  -7.90,  -6.10,  -5.81,  -7.43,  -8.82,  -2.73,  -2.45,  -3.87,  -4.97
196606,  -2.45,  -2.05,  -2.19,  -1.94,   0.09,  -3.99,  -0.22,  -1.90,  -0.89,   0.18,  -0.74,  -2.62,   2.37,  -1.78,  -2.63,  -2.13,   0.53
196607,  -0.75,   0.38,   0.65,  -3.66,  -3.50,  -1.15,  -0.38,  -1.33,  -4.07,  -0.33,  -2.53,  -0.12,  -3.84,  -0.18,  -1.83,  -2.08,  -0.74
196608,  -6.17,  -9.24,  -6.33, -10.04,  -9.50,  -9.10,  -5.92,  -9.93,  -7.48,  -9.22,  -6.18,  -7.73, -11.64,  -8.59,  -6.02,  -8.84,  -6.09
196609,  -1.26,  -1.82,   3.88,  -4.63,  -5.06,  -7.55,  -0.39,  -2.07,  -2.30,  -0.84,  -3.06,   1.09,  -2.78,   4.36,  -2.04,  -0.03,  -0.21
196610,   7.83,  -1.63,   7.80,  -4.48,   2.51,   1.89,   4.77,   1.34,   6.78,   0.83,   0.93,  -1.21,  -0.95,   9.94,  -1.52,  10.42,   6.16
196611,   2.79,   9.37,  -1.25,   0.54,   6.88,  -1.81,   5.17,   3.70,  -0.25,  -0.96,   9.06,  -6.20,  11.81,  -1.36,   0.21,   3.04,   0.06
196612,  -0.20,   2.83,  -0.41,   0.94,  -1.65,   2.22,  -1.34,   2.93,   3.28,   5.41,   0.16,  -0.98,   1.32,   2.10,  -4.59,   3.47,   1.34
196701,   6.69,  12.03,   3.19,  12.26,   7.94,  11.53,   6.99,  15.43,  15.42,   6.99,  10.80,  15.02,  11.84,   2.84,  11.40,   9.03,   8.32
196702,   1.82,  -0.88,  -0.25,   3.64,   4.04,  -0.51,   0.89,   1.54,  -3.42,   1.68,   4.50,  -1.20,  -0.04,  -1.72,   2.67,   0.22,   2.47
196703,   3.99,   5.20,   3.89,   3.04,   2.40,   3.85,   7.97,   8.57,   5.18,  12.98,   7.42,   6.00,   5.25,   1.53,   2.07,   1.26,   3.48
196704,   4.35,   5.74,   1.97,   5.06,   5.62,   6.11,   4.00,   3.18,   3.23,   7.70,   7.08,  11.22,   2.11,   1.88,   9.81,   0.41,   2.00
196705,  -1.95,   1.04,  -2.44,  -1.09,  -6.77,  -5.88,  -4.65,  -4.21,  -1.91,  -1.75,  -3.52,  -6.65,  -1.02,  -4.11,  -5.13,  -2.42,  -4.89
196706,   3.96,   5.48,   3.16,   1.84,   2.32,  -0.38,   5.24,   4.36,   1.47,   4.64,   6.23,   0.28,   4.10,  -1.31,   3.44,   3.75,   1.43
196707,   5.53,  12.18,   7.12,   6.67,   6.11,   4.38,   5.85,   6.96,   7.74,   5.08,   4.51,   8.67,   6.09,   2.33,   5.95,   6.92,   0.59
196708,  -1.45,  -2.96,  -1.65,   3.85,  -0.17,  -0.52,  -0.32,   2.75,   0.74,  -1.97,  -0.33,  -0.27,  -3.14,  -0.65,   0.44,   2.13,  -0.68
196709,   2.23,   6.26,   3.46,   9.12,   4.17,   5.57,   1.57,   3.66,   0.26,   1.67,   8.15,   5.47,  -3.01,  -0.09,   1.95,   3.21,   3.60
196710,  -3.35,  -5.67,  -1.46,  -0.99,  -0.41,  -6.48,  -2.80,  -5.27, -10.04,  -7.58,   2.24,  -4.98,  -7.28,  -5.36,   0.74,  -4.01,  -1.88
196711,   0.60,   0.90,   1.27,   1.01,   2.13,  -2.74,   0.54,  -1.70,  -0.11,  -1.01,   2.02,  -0.05,   0.74,   3.18,   0.74,  -1.46,  -0.25
196712,   2.49,   5.62,   2.74,   4.58,   1.02,   5.74,   4.04,   6.58,   4.76,   3.18,   2.41,   3.13,   3.05,   3.28,   2.74,   7.24,   3.49
196801,  -1.02,  -2.42,  -0.45,   1.63,  -9.40,  -5.06,  -7.61,  -0.32,  -4.74,  -2.72,  -7.85,  -4.50,  -8.21,   0.20,   0.94,   2.99,  -1.80
196802,  -2.24,  -1.42,  -2.55,  -3.84,  -3.35,  -4.44,  -2.40,  -3.91,  -4.22,  -1.06,  -4.16,  -3.03,  -3.45,  -1.48,  -0.08,  -2.99,  -4.54
196803,   0.56,  -0.30,   1.58,   1.35,   3.25,  -0.50,   0.91,  -0.04,  -0.69,  -3.32,   3.62,   0.23,  -1.06,  -3.93,   3.24,   0.97,  -0.37
196804,  10.06,   7.19,   5.81,  13.67,  12.09,   7.84,  10.96,  14.93,   7.20,  11.25,  12.36,  11.16,  11.28,   2.49,  11.95,  11.43,   8.27
196805,   5.13,   4.05,   0.52,   6.13,   3.52,  -0.82,   1.73,   5.74,   5.18,   1.85,   4.41,   0.56,   4.51,   0.44,   3.04,   6.76,   2.03
196806,   1.19,  -0.07,   2.53,   0.99,  -3.00,   0.90,   2.25,  -1.50,   0.65,   3.17,  -1.41,  -0.63,   0.01,   8.44,   0.48,   7.83,   1.18
196807,  -3.76,  -6.21,   5.39,  -3.51,  -5.32,  -1.17,  -4.18,   0.23,  -6.61,  -4.14,  -4.94,  -2.79,  -5.33,   0.18,  -5.01,   0.60,  -2.00
196808,   2.73,  -1.70,   1.41,   6.61,   2.76,   2.68,   0.21,   7.68,   1.52,   1.31,   0.97,   1.39,   0.77,  -0.87,   2.43,   5.52,   2.42
196809,   4.02,   4.25,   3.37,   5.57,   3.19,   7.03,   1.39,   4.96,   7.83,   3.61,   3.24,   7.30,   7.96,   0.25,   7.72,   9.38,   4.51
196810,   0.38,  -1.41,   2.40,   1.77,   0.87,   2.15,   1.03,  -1.31,   2.79,   4.03,  -3.93,   4.21,  -0.56,   0.49,   0.41,   2.84,   2.25
196811,   5.50,   9.60,   6.13,   4.88,   6.43,   4.62,   6.82,   6.11,   5.48,   6.45,   7.81,  -2.52,   8.13,   8.80,   4.54,   6.42,   5.60
196812,  -1.50,   2.52,  -2.17,  -2.27,  -5.91,  -2.70,  -2.56,  -1.63,   0.82,   0.89,  -4.67,  -4.38,  -3.34,  -2.91,  -4.52,  -6.05,  -4.93
196901,  -0.68,  -2.49,  -1.18,  -2.44,  -0.40,  -1.92,   0.49,  -1.38,   2.72,  -1.99,  -3.71,  -1.97,   0.60,   2.43,  -0.84,  -0.16,  -0.55
196902,  -5.56,  -6.99,  -5.32,  -8.91,  -5.51,  -5.55,  -5.18,  -5.98,  -8.41,  -3.81,  -3.71,  -2.19,  -8.08,  -5.21,  -3.24,  -8.76,  -4.52
196903,   1.12,  -1.59,   7.29,  -1.11,   2.35,  -0.08,   2.24,   3.97,   2.88,   3.18,   5.72,   4.84,  -1.95,  -1.29,   5.44,   3.33,   2.90
196904,   2.03,  -0.15,  -0.06,  -0.79,   4.55,  -1.05,   4.33,   1.75,   0.78,  -0.36,   2.80,  -0.52,  -2.01,   1.33,   3.90,   2.89,   4.39
196905,   1.80,   1.66,   4.12,  -0.57,  -0.88,  -0.84,   2.43,   0.12,  -2.91,   0.64,  -1.47,   1.18,  -3.67,   0.03,   0.85,  -1.36,   0.03
196906,  -6.31, -12.54,  -9.64,  -9.37,  -2.55,  -7.61,  -4.62, -11.79, -10.26,  -8.46,  -0.94,  -5.86,  -8.76,  -5.73,  -4.48, -10.05,  -7.63
196907,  -5.58,  -8.52,  -9.27,  -9.29,  -4.33,  -3.96,  -2.74,  -7.25,  -6.53,  -6.11,  -5.64,  -7.86, -12.64,  -2.97,  -8.21,  -8.64,  -6.02
196908,   4.98,   5.06,   6.72,   3.23,   4.19,   3.08,   7.31,   8.34,   0.38,   6.31,   6.46,   3.11,   5.75,  -1.29,   8.22,  10.58,   4.73
196909,   0.84,   1.73,  -9.53,  -2.82,  -0.20,  -5.56,   1.29,  -4.26,  -1.04,   2.33,  -0.55,  -0.59,  -2.45,  -4.14,  -0.68,  -0.72,  -2.15
196910,   8.13,   2.21,  -1.54,   6.75,   5.85,   4.78,   9.71,   7.88,   8.16,   3.34,   5.37,   4.28,   5.58,   8.28,   6.37,   9.11,   6.03
196911,  -2.05,   0.38,  -4.92,  -3.52,  -3.19,  -4.46,  -0.44,  -3.85,  -4.56,  -2.24,  -1.66,  -4.48,  -8.30,  -5.27,  -3.89,  -6.83,  -1.39
196912,  -0.51,  -3.14,  -3.63,  -5.97,  -0.13,  -3.37,   2.57,  -4.34,  -1.30,  -1.11,  -0.65,  -3.82,  -6.92,  -0.64,  -2.85,  -2.26,  -2.69
197001,  -2.60,  -1.57, -11.21,  -4.74,  -7.63,  -6.74,  -5.35,  -9.51,  -5.73,  -4.37,  -8.27,  -8.43,  -9.64,  -4.23,  -5.82,  -9.18,  -8.00
197002,   5.59,   7.06,   4.65,   3.78,  -0.28,   3.65,   4.38,   8.35,  10.98,   4.40,   3.28,   7.89,   8.62,   8.36,   5.53,  11.44,   7.22
197003,  -0.89,  -1.64,  -0.06,   0.25,  -0.48,   0.84,  -3.55,  -1.49,   0.80,   1.51,  -1.22,   5.91,  -3.15,   2.91,  -1.43,  -0.77,  -0.88
197004, -10.02, -13.51,  -9.47, -10.98,  -8.88,  -3.83,  -8.97, -10.95,  -9.42, -10.59, -12.87,  -8.26, -12.82,  -8.05, -10.38, -12.78, -11.53
197005,  -7.11,  -2.52,   2.79, -10.24,  -9.82,  -2.66,  -5.28,  -9.09,  -9.36,  -9.68,  -9.34,  -5.73,  -7.67,  -5.36,  -9.27,  -8.37,  -6.24
197006,  -0.91,  -1.39,  -2.77,  -4.72,  -5.54,  -1.09,  -0.30,  -6.55,  -6.48,  -0.47,  -9.46,  -4.46, -13.51,  -4.70,  -3.81,  -4.55,  -7.05
197007,   5.67,   2.90,  12.91,   9.37,   5.93,   8.30,   2.80,  10.18,   3.53,   6.36,   1.67,   9.63,   7.00,   8.70,  10.91,   8.86,   8.73
197008,  -0.52,   3.54,   6.45,   5.82,   5.91,   5.43,   1.45,   4.00,  -0.02,   5.04,   6.47,   9.33,   8.93,   4.67,   5.14,   5.01,   5.21
197009,   4.92,  10.05,   3.23,   9.12,   6.32,  -1.48,   6.80,   7.55,   4.18,   2.46,   9.55,   1.17,   9.07,  -0.52,   7.19,   5.23,   3.16
197010,   0.84,  -3.26,   2.51,  -2.88,  -1.63,  -4.02,   1.98,  -4.31,  -5.03,  -5.07,  -2.52,  -3.02,  -6.70,  -0.82,  -1.26,  -7.24,  -2.84
197011,   4.98,  -0.13,   5.03,   2.62,   4.95,   4.96,   4.70,   0.95,   1.95,   1.40,   3.27,   8.75,   4.22,   9.39,   7.58,   5.95,   4.43
197012,   6.09,   5.71,   2.15,  13.61,   5.89,   9.71,   5.50,   9.14,   7.45,   6.30,   5.16,   5.68,   9.12,   7.17,   4.97,   9.56,   7.05
197101,   3.04,   5.48,   0.40,   9.56,   6.22,   6.79,   3.41,   6.57,   4.26,   7.69,   5.62,   2.42,  16.13,   2.93,   8.00,   5.20,   7.07
197102,   2.19,   3.39,   4.68,   6.12,   2.33,   1.77,   1.30,   0.73,  -0.13,   3.94,   3.04,   0.06,   3.16,  -2.59,   3.61,   1.91,   0.13
197103,   3.91,   6.60,   2.92,   2.16,   6.80,   3.43,   4.01,   0.66,   4.00,   4.05,   6.29,   3.03,   2.88,   2.41,   6.76,   7.17,   3.86
197104,   1.65,   3.74,   4.01,   1.51,   5.10,   6.45,   2.76,   4.02,   2.82,   2.90,   2.90,   8.56,  10.17,  -3.54,   5.38,   2.32,   3.42
197105,  -1.57,  -2.97,  -4.31,  -3.80,  -0.76,  -0.68,  -2.94,  -4.92,  -3.67,  -3.78,  -5.85,  -5.05,  -3.72,  -3.70,  -1.75,  -5.40,  -4.15
197106,   1.04,  -0.44,   1.08,  -3.88,   2.13,  -0.12,   2.70,  -2.88,  -4.71,  -2.84,  -1.65,  -2.26,  -2.39,   4.30,   0.17,   0.06,   0.72
197107,  -1.08,  -5.41,  -1.91,  -5.68,  -6.81,  -4.05,  -2.37,  -3.82,  -7.56,  -5.51,  -7.85,  -3.21,  -6.71,  -2.13,  -3.13,  -1.85,  -4.51
197108,   2.05,  -2.33,  -0.94,   6.85,   8.27,   8.14,   3.69,   6.40,   8.64,   6.03,   7.49,   9.78,  12.11,  -2.32,   6.42,   6.69,   1.29
197109,   0.42,  -3.62,  -1.63,  -0.28,   1.17,   0.22,   0.42,   1.89,  -7.38,  -3.08,  -1.13,   0.22,  -0.03,  -1.50,   0.60,  -0.28,  -0.52
197110,  -2.77, -12.85,  -4.40,  -6.08,  -4.67,  -6.48,  -2.83,  -6.22, -10.21,  -9.55,  -4.75,  -5.16,  -3.52,   2.05,  -3.50,  -2.30,  -4.36
197111,   0.49,  -3.81,  -0.06,  -3.25,   2.11,  -1.43,   0.53,  -4.11,  -2.53,  -2.18,   0.29,  -0.19,  -0.81,  -1.21,   0.50,   1.17,  -0.05
197112,   9.55,  12.57,   8.66,  12.34,   8.92,   6.83,   7.98,   8.47,  13.95,  10.28,  11.51,   5.53,  11.04,   8.10,   9.84,   5.85,   9.70
197201,   0.68,   8.10,   0.15,   5.85,   3.72,   4.41,   2.87,   1.62,   4.36,   1.41,   7.04,   4.25,   8.16,  -0.30,  -0.01,   0.77,   1.95
197202,   4.12,   4.84,   3.01,   2.24,   6.07,   2.67,   7.71,   3.37,   6.83,   6.70,   2.32,  -0.30,   2.94,  -2.50,   5.77,   0.02,   2.65
197203,  -0.22,  -1.61,  -5.08,  -1.53,   4.33,   2.48,   0.46,   0.73,   0.26,  -1.95,   2.31,   5.15,  -0.11,  -0.15,   2.30,   5.19,  -0.49
197204,   2.20,   0.37,  -0.68,  -1.45,   2.06,   2.21,   1.66,   2.03,   0.18,   0.73,   2.25,  -2.54,   1.10,  -2.81,  -0.72,   2.59,   0.08
197205,   0.77,   1.44,   3.06,  -4.57,   3.73,   1.38,   3.94,  -3.24,  -1.47,  -4.33,   3.54,  -2.62,   1.38,  -0.17,   1.76,  -1.88,   2.09
197206,  -0.64,  -2.47,  -0.84,  -1.84,  -0.72,  -3.87,   0.87,  -3.30,  -5.41,  -1.17,  -1.48,  -2.51,  -8.11,  -1.55,  -3.83,  -3.82,  -2.98
197207,   0.68,  -3.54,  -0.42,  -3.49,  -0.38,  -0.30,   2.80,  -2.88,  -3.87,   1.04,   0.52,  -1.77,  -2.52,   0.04,  -2.21,  -1.07,  -0.99
197208,   1.50,   3.87,  12.12,  -1.14,  -1.76,   7.61,   0.60,   0.87,   8.42,   3.28,   2.60,   4.52,   1.57,   5.96,  -0.62,   6.09,   3.90
197209,  -1.16,  -4.59,  -0.69,  -3.43,   1.65,  -4.61,  -0.53,  -3.07,  -3.93,  -3.58,  -1.10,  -1.20,  -5.09,   0.19,  -0.09,  -0.20,   0.24
197210,   1.15,  -0.71,   3.64,  -0.38,   0.44,   0.11,   2.54,  -0.57,  -1.89,  -1.73,  -3.16,  -3.60,   1.44,   6.75,   1.20,   1.64,   1.32
197211,   5.64,   4.52,   6.33,   9.55,   0.61,   5.93,   1.46,   7.92,  13.29,   4.07,   2.66,  10.03,   6.32,   6.40,   6.12,   4.71,   5.37
197212,   1.76,   2.59,   1.46,  -2.24,   3.99,   1.09,   3.37,  -2.00,  -5.64,  -0.13,   1.52,  -0.25,  -3.86,  -1.54,   1.97,  -0.78,   1.18
197301,  -3.21,   2.24,   4.19,  -7.28,  -5.92,  -2.39,  -0.81,  -7.56,  -1.17,  -5.42,   1.88,  -5.90,  -9.28,  -4.28,  -3.81,  -7.50,  -3.77
197302,  -3.18,   3.27,  -7.13,  -9.15,  -1.36,  -0.24,  -0.38,  -8.08,  -1.58,  -3.44,  -3.15,  -6.33,  -5.81,  -1.97,  -6.40,  -6.12,  -5.90
197303,  -1.02,  -2.10,   3.28,  -2.55,  -1.64,   0.78,   0.46,  -2.13,   3.68,   1.26,  -1.21,  -2.46,   1.70,  -2.15,  -5.55,  -0.38,  -0.35
197304,  -4.15,  -1.63,  -1.19,  -7.49,  -6.91,  -3.53,  -4.99,  -4.94,  -1.17,  -0.78,  -6.40,  -3.20,  -8.11,  -0.60,  -8.51,  -8.00,  -3.79
197305,  -0.93,  -2.22,  -2.52,  -6.62,   0.24,  -1.02,   0.34,  -4.96,  -5.16,  -2.07,  -2.48,  -5.98,  -8.36,   0.36,  -1.53,  -3.24,  -2.60
197306,  -3.11,   1.24,   2.14,  -9.54,   1.03,  -1.55,   0.99,  -2.68,  -2.67,  -1.26,   0.15,  -2.69,  -6.12,  -2.49,  -5.88,   2.53,  -2.03
197307,   5.88,   7.82,   0.64,  11.21,   4.92,   7.09,   6.02,  13.99,   7.07,   7.94,   6.09,   5.39,   9.84,  -2.39,  10.53,   9.03,   6.00
197308,  -2.00,  -0.24,  -3.41,  -6.46,  -3.47,  -1.68,  -7.81,  -2.17,   1.10,  -0.50,  -2.40,  -3.19,  -3.69,  -2.10,  -4.36,  -2.33,  -2.30
197309,   5.99,  11.34,   9.29,   8.26,   0.09,  10.27,  -0.36,   9.48,   9.86,   6.45,  -1.08,   6.92,  10.80,   7.90,   6.99,   7.37,   6.68
197310,  -1.75,   6.40,   5.69,  -3.09,  -0.61,   2.75,   0.33,  -0.48,   7.40,   2.19,   4.08,  -7.08,  -0.17,  -3.39,  -3.92,  -1.78,  -2.64
197311, -12.60,  -6.51,  -5.30, -23.06, -13.14, -17.85,  -8.34, -19.20, -14.13,  -8.57, -10.84, -20.53, -15.34, -11.60, -18.91, -12.35, -11.83
197312,  -0.79,   7.97,   8.62,  -7.90,  -1.15,   5.85,  -5.22,   0.83,  10.52,   2.73,  -3.55,  -4.13,   4.46,   3.42,   0.03,   2.16,   1.85
197401,   1.55,   5.00,  -8.50,  10.32,  -1.80,   1.91,  -1.77,   6.23,   4.90,  -0.59,  -0.38,  11.75,   2.96,   4.55,   6.75,   0.30,   1.50
197402,   0.13,   2.14,  -1.35,   1.29,  -3.29,   1.93,  -1.36,   3.83,   3.44,  -0.31,  -0.61,  -0.34,   6.95,   0.29,   0.65,   0.59,   0.71
197403,  -2.38,  -4.57,  -3.55,   0.64,  -0.47,   1.56,   0.20,  -0.66,  -2.66,  -3.42,  -2.83,   0.27,  -5.02,  -3.64,  -3.64,  -4.12,  -1.80
197404,  -3.38,  -7.16,  -6.78,  -2.61,  -5.52,   0.99,  -1.48,  -4.44,   0.18,  -6.07,  -3.39,  -2.79,  -3.52, -12.19,  -1.87,  -6.84,  -4.19
197405,  -3.94,  -7.84,  -7.56,  -6.92,   0.18,  -0.11,   1.04,  -6.75,  -8.87, -11.41,  -4.63,   2.83,  -5.14,  -4.90,   1.89, -10.08,  -3.76
197406,  -0.46,   0.77,   0.08,  -2.56,  -1.82,   0.50,  -0.51,  -4.68,   3.00,  -2.07,  -2.63,  -3.38,  -1.15,  -6.18,  -2.55,  -6.81,  -2.21
197407, -12.19,   4.94,  -0.83,  -3.30, -13.77,  -4.37, -12.87,  -5.47,   3.98,  -7.00,  -7.78, -12.01,  -6.53,   0.77, -13.76,  -7.23,  -7.45
197408, -12.18,  -9.14,  -8.51,  -6.18, -10.57, -11.13,  -8.17,  -9.46,  -7.99,  -8.14,  -6.79,  -3.96,  -9.38,  -8.62, -13.58, -11.76,  -6.63
197409, -13.46, -12.34,  -7.99,  -9.70, -18.26, -10.22, -15.05, -10.67,  -8.14,  -9.20, -15.96,  -9.94,  -8.72,  -1.31, -12.57,  -7.12, -10.21
197410,  18.88,  22.27,  21.50,   4.76,  13.23,  17.94,  28.97,  14.58,   9.81,  14.91,  17.72,  -3.01,  15.63,  13.01,   8.95,  21.03,  14.07
197411,  -3.50,  -1.68,  -4.15, -12.81,  -7.26, -10.08,  -0.20,  -5.53,  -1.40,   0.28,  -4.75,  -6.29,  -5.10,  -0.13,  -5.98,  -2.12,  -4.05
197412,  -0.39,  -5.95,   1.20,  -2.71,  -7.56,  -3.78,  -2.28,  -5.40,  -3.83,  -0.34,  -5.07,   0.33,  -6.01,  -0.81,  -3.42,  -2.67,  -3.19
197501,  20.10,  11.82,   4.88,  26.18,  20.26,  10.21,   2.34,  26.10,  17.73,  15.69,  13.39,  22.77,  18.00,  18.80,  26.86,  17.27,  15.30
197502,   5.44,   5.73,   2.41,   1.63,  13.15,   9.11,  11.27,   3.35,   1.63,   5.66,  12.63,   0.45,   5.92,   0.90,   5.09,   0.27,   6.33
197503,   5.56,   9.06,  -2.14,  15.60,   4.87,   6.00,   2.17,   8.45,  11.63,   3.25,   2.04,   7.02,   5.42,  -1.32,  11.24,   2.51,   1.76
197504,   1.00,  10.19,   7.41,   7.29,   8.49,  16.27,   1.42,   3.35,   9.51,   1.45,   5.71,   3.45,   6.14,  -1.61,   2.49,   1.35,   4.32
197505,   6.48,   7.84,  12.55,   3.02,   0.74,   0.26,   6.16,   5.36,  -5.11,   3.22,   5.12,   4.97,   3.21,   8.52,   4.10,   6.41,   5.52
197506,   4.87,   4.31,   6.72,   8.60,   3.83,   4.32,   1.40,   5.56,   6.37,   8.46,   2.68,   9.15,   5.76,  10.71,   7.48,   6.35,   4.37
